time,feed_c,out_c,feed_f,out_f,pressure,out_f_setting,out_c_setting,reward,error,sum_error,done
2021/6/25 10:05,26.90397127,61.26884025,505.6012329,154.8100898,52.14899695,160,65.5,-17.90271283,4.23115975,7.488888118,0
2021/6/25 10:10,28.19134363,61.66033818,623.4248734,169.1562446,53.10333299,160,65.5,-14.74300289,3.83966182,7.584105879,0
2021/6/25 10:15,27.0892249,61.84538731,557.1276004,153.8444084,52.28583607,160,65.5,-13.35619391,3.65461269,7.446665629,0
2021/6/25 10:20,22.92645659,62.50453916,571.0890742,170.8707439,52.96806509,160,65.5,-8.972785644,2.99546084,6.718793655,0
2021/6/26 2:00,30.27934675,66.32258089,683.7511081,136.4505622,58.85259527,150,65.5,-0.676639321,-0.82258089,2.536815937,0
2021/6/26 2:05,27.62968371,66.16412223,665.5893036,149.8752832,56.8725825,150,65.5,-0.441058336,-0.66412223,0.604285739,0
2021/6/26 2:10,25.69168458,66.9093708,693.5506393,144.1900568,56.49570033,150,65.5,-1.986326052,-1.4093708,-1.107227931,0
2021/6/26 2:15,28.31115318,64.95795592,657.9175048,152.8301387,55.44279956,150,65.5,-0.293811785,0.54204408,-0.011569885,0
2021/6/26 2:20,26.04946664,65.46430285,727.2266708,150.8837957,54.79937655,150,65.5,-0.001274287,0.03569715,0.029912207,0
2021/6/26 2:25,29.29086436,65.13822194,687.7028722,148.7175452,55.27186648,150,65.5,-0.130883365,0.36177806,0.376734164,0
2021/6/26 2:30,26.77184731,65.23184544,715.3896457,151.2273098,55.10533625,150,65.5,-0.071906868,0.26815456,0.456521642,0
2021/6/26 2:35,26.80380154,65.25951677,696.9866918,151.4017593,57.07589713,150,65.5,-0.057832184,0.24048323,0.468744051,0
2021/6/26 2:40,25.60661381,65.22589206,669.761853,149.5789094,56.01807141,150,65.5,-0.075135163,0.27410794,0.508479965,0
2021/6/26 2:45,29.10831166,65.15699832,655.1134171,154.1828585,57.65720492,150,65.5,-0.117650152,0.34300168,0.597241663,0
2021/6/26 2:50,28.35498816,64.94576772,701.2211776,148.4017001,56.61639521,150,65.5,-0.30717342,0.55423228,0.852853111,0
2021/6/26 2:55,26.66855392,64.65439009,647.3321096,149.7630462,56.87788696,150,65.5,-0.71505612,0.84560991,1.272036466,0
2021/6/26 3:00,29.17832011,64.71364221,714.6615697,148.6121614,57.74337472,150,65.5,-0.618358574,0.78635779,1.422376023,0
2021/6/26 3:05,25.7745506,64.55227617,660.6972746,153.5974945,56.58961868,150,65.5,-0.898180458,0.94772383,1.658911841,0
2021/6/26 3:10,27.89674492,64.62170781,733.343577,145.1130953,56.99062388,150,65.5,-0.771397171,0.87829219,1.707748111,0
2021/6/26 3:15,25.05334341,64.78512001,658.7506561,151.7535698,57.91816966,150,65.5,-0.5110534,0.71487999,1.568754045,0
2021/6/26 3:20,28.774078,64.66851706,624.7802867,145.7912033,57.65960858,150,65.5,-0.69136388,0.83148294,1.615859963,0
2021/6/26 3:25,27.93575544,64.66069866,726.9829865,150.5445904,58.16954029,150,65.5,-0.704426739,0.83930134,1.647231321,0
2021/6/26 3:30,25.83230327,64.64145629,638.8251582,146.9732051,58.00796916,150,65.5,-0.737097302,0.85854371,1.682159371,0
2021/6/26 3:35,27.52606981,64.23368064,733.7069448,146.4282296,59.14942093,150,65.5,-1.603564722,1.26631936,2.107399045,0
2021/6/26 3:40,29.30597235,64.51612918,671.5802475,148.2324825,58.7267668,150,65.5,-0.96800179,0.98387082,2.037570343,0
2021/6/26 3:45,26.32519887,64.75098508,683.4359914,150.0495268,57.40660519,150,65.5,-0.56102335,0.74901492,1.767800091,0
2021/6/26 3:50,28.75041049,64.22339452,662.3499186,147.2999911,57.72424138,150,65.5,-1.629721552,1.27660548,2.160505526,0
2021/6/26 3:55,26.15297693,64.40588512,702.2081395,151.1497561,56.9007175,150,65.5,-1.197087371,1.09411488,2.174367643,0
2021/6/26 4:00,28.33673145,64.80734166,695.3021271,148.9608738,57.92100143,150,65.5,-0.479775576,0.69265834,1.779842161,0
2021/6/26 4:05,25.33569975,64.93904139,664.9983944,148.9919601,56.92960739,150,65.5,-0.314674562,0.56095861,1.450879691,0
2021/6/26 4:10,28.82621334,64.43592569,699.0605296,154.5402083,58.27810593,150,65.5,-1.132254137,1.06407431,1.789514155,0
2021/6/26 4:15,27.36286713,64.16624809,697.8416367,149.3110786,58.33937932,150,65.5,-1.778894157,1.33375191,2.228508988,0
2021/6/26 4:20,25.79002884,64.50183605,704.0170375,149.5134425,57.94285747,150,65.5,-0.996331271,0.99816395,2.112418444,0
2021/6/26 4:25,30.2857223,64.64532553,685.5315216,149.7473227,57.36869905,150,65.5,-0.73046845,0.85467447,1.910883692,0
2021/6/26 4:30,24.92690979,64.10988706,669.0511205,153.6591309,57.54961558,150,65.5,-1.932413986,1.39011294,2.345554786,0
2021/6/26 4:35,30.85867891,64.14486035,719.569249,149.9449095,57.94214096,150,65.5,-1.836403471,1.35513965,2.527917043,0
2021/6/26 4:40,23.5479133,64.51742619,667.3451296,147.749439,58.8064181,150,65.5,-0.965451292,0.98257381,2.246532331,0
