time,feed_c,out_c,feed_f,out_f,out_f_setting,pressure
2022-05-11 08:05:00,15.385673618317165,4.1233871624831036,675.3697608235457,0.19569228289166668,120.37065958550316,49.70005841573152
2022-05-11 08:10:00,15.597568235070497,4.416137404760926,683.8630259602716,0.19361256763233328,120.38538694403277,49.534988006599356
2022-05-11 08:15:00,17.169953448922612,4.708887647038748,654.748644449852,0.19231771709053339,120.40011430256236,48.815081024173494
2022-05-11 08:20:00,18.21850483194307,5.001637889316568,610.5722272135266,0.19269387462743337,120.414841661092,49.32094996643689
2022-05-11 08:25:00,20.951862144469,5.294388131594385,686.2908882649582,0.19632885744443332,120.42956901962154,49.25775045267645
2022-05-11 08:30:00,22.952407897311982,5.587138373872204,707.3085085042102,0.19154370108076668,120.4442963781512,48.931959581167405
2022-05-11 08:35:00,25.832668170922872,5.879888616150026,708.8865557861155,0.19679642345325774,120.45902373668073,48.689714719986796
2022-05-11 08:40:00,22.577371409737665,6.172638858427848,606.0818331909009,0.19562257544654252,120.47375109521039,47.72416617838322
2022-05-11 08:45:00,24.36145392100648,6.46538910070567,698.11941038003,0.19371745686476663,120.48847845373996,48.782119476316886
2022-05-11 08:50:00,26.44261056581895,6.7581393429834895,698.3886217854603,0.19086799832064544,120.50320581226958,47.821310038243496
2022-05-11 08:55:00,22.634575322467867,7.050889585261311,555.7941832580444,0.19377466984102107,120.51793317079922,48.01371707153131
2022-05-11 09:00:00,25.145450604756498,7.34363982753913,698.0686854044421,0.1929265609081,120.53266052932874,47.37408721924215
2022-05-11 09:05:00,27.457482411066838,7.63639006981695,675.7403981526506,0.1984182190587001,120.54738788785845,48.374580764773675
2022-05-11 09:10:00,26.374411402805684,7.929140312094769,658.1369588215925,0.19597440137213343,120.56211524638796,47.45910338084266
2022-05-11 09:15:00,26.49244391653027,8.221890554372592,704.7490977986465,0.19798901327766658,120.57684260491762,47.955391070053324
2022-05-11 09:20:00,26.41515651766509,8.514640796650413,645.6952650349706,0.1985243148583,120.59156996344718,47.784458007820575
2022-05-11 09:25:00,26.893498585386737,8.807391038928237,698.3533559773565,0.19741754331270003,120.60629732197681,47.84475392659756
2022-05-11 09:30:00,27.95728946686133,9.100141281206051,684.505232645648,0.1971028731061666,120.62102468050642,47.67671775817882
2022-05-11 09:35:00,25.113470573424657,9.392891523483874,666.5739086913921,0.19819246416754163,120.63575203903602,47.898819071456
2022-05-11 09:40:00,26.84451255480049,9.685641765761693,665.8517121378363,0.2000714432739918,120.65047939756565,47.612266858419375
2022-05-11 09:45:00,24.41604850768251,9.978392008039515,633.4318067219854,0.19770689545933326,120.66520675609519,47.30038373057803
2022-05-11 09:50:00,29.86046561177892,10.271142250317338,731.7454456583463,0.19506656084943327,120.67993411462487,47.53563975016661
2022-05-11 09:55:00,28.76783564948648,10.563892492595159,656.2108328450316,0.19890167755553334,120.69466147315437,47.84281086731042
2022-05-11 10:00:00,27.01784093539113,10.856642734872977,672.5859782918081,0.19804929455000006,120.70938883168402,47.534833775842266
2022-05-11 10:05:00,27.121118307754863,11.149392977150798,706.1504649251116,0.19694011232403325,120.72411619021365,47.54936419169169
2022-05-11 10:10:00,27.464727753959686,11.442143219428619,655.0065666707177,0.20130570909143342,120.73884354874322,47.05416204834054
2022-05-11 10:15:00,28.07625973066164,11.734893461706442,673.7112833251814,0.20385923916953336,120.7535709072729,47.09864577229678
2022-05-11 10:20:00,31.169146032330325,12.02764370398426,735.0857102118414,0.20040148443286676,120.76829826580241,46.935293523159324
2022-05-11 10:25:00,27.332282670339136,12.320393946262081,617.3962300753909,0.19895834254663336,120.78302562433208,47.06047547482977
2022-05-11 10:30:00,27.124418353405666,12.613144188539902,698.5375052822957,0.19721740906322205,120.79775298286161,47.39536178510741
2022-05-11 10:35:00,29.37878172938051,12.905894430817721,688.7742923250902,0.2021577208780599,120.81248034139128,47.27580079432634
2022-05-11 10:40:00,27.180064601892845,13.198644673095544,648.6151101684379,0.2009033990525512,120.82720769992086,47.40063858758901
2022-05-11 10:45:00,30.261095447547497,13.491394915373364,722.6129585774546,0.20186632837670004,120.84193505845047,47.233561589564026
2022-05-11 10:50:00,27.740757121405434,13.784145157651185,661.5754577174156,0.202205330186103,120.85666241698009,47.37042426554463
